"Position","Species","IMAGE_ID","EXP_CODE","CIR_RATIO","X_PIXEL","Y_PIXEL","X_SCALE","Y_SCALE","COMP_TIME","SKL_NODES","DIA_STM","DIA_STM_SIMPLE","AREA","AVG_DENSITY","TD_AVG","WIDTH_MAX","D10","D20","D30","D40","D50","D60","D70","D80","D90","RDISTR_X","RDISTR_Y","SKL_DEPTH","SKL_WIDTH","RTP_COUNT","STA_RANGE","STA_MAX","RTA_RANGE","RTA_MAX","ADVT_COUNT","BASAL_COUNT","ADVT_ANG","BASAL_ANG","HYP_DIA","TAP_DIA","MAX_DIA_90","DROP_50","Image_Name","Full.Path","Name","Type","Date","URL","Last.Updated","Folder_Name","UniqId.x","File_copy","Comment","Block","Order","ML","UniqId.y","GerminationDate","Comment1","Dead_plant","DeathCause","RootsHarvested","SeedsCounted","Trt","Comp","Combos","Population"
"272","Ihed","img_7423.jpg","No label found",1,106.25,68.75,2.334558825,3.607954546875,653,58859.375,28.91321875,308.48,340453.125,3.6176875,7.50396875,1880.4875,1.181603125,1.41505625,1.585025,1.783665625,1.93520625,2.0703625,2.24238125,2.43283125,2.653996875,-165.9125,-5445.84375,5491.3125,2320.55,141,89.271,89.8938,83.972,84.5948,14,19,36.5397,62.4995,18.960625,15.228625,12.566875,5498.53125,"img_7423.jpg","Field_Root_Photos/Root_Images_7182018/IMG_7423.JPG","IMG_7423.JPG","JPG","7/18/18","https://drive.google.com/a/umich.edu/file/d/1AMN04Kbd6kF80c_9zeu0VI2-i2DKcFlW/view?usp=drivesdk","7/18/18","Root_Images_7182018","272H",NA,"",2,272,"PA4.12Ihed","272Ihed","43258.0",NA,NA,NA,"Y","N","Inter","PA 4.16 Ip","PA 4.16 Ip-PA 4.12 Ihed","PA4"
"276","Ihed","img_7434.jpg","No label found",1,106.25,68.75,2.334558825,3.607954546875,653,78062.5,27.7566875,304.8721875,584006.25,3.72603125,8.20390625,1838.465625,0.578009375,0.717315625,0.9023625,1.072853125,1.237109375,1.3888875,1.580171875,1.825515625,2.1477875,-306.4221875,-4475.875,5404.71875,2315.88125,144,89.3952,89.5206,83.8401,83.9655,8,20,33.5577,43.605,24.44240625,21.42253125,14.13375,5411.9375,"img_7434.jpg","Field_Root_Photos/Root_Images_7182018/IMG_7434.JPG","IMG_7434.JPG","JPG","7/18/18","https://drive.google.com/a/umich.edu/file/d/1aBm2KS6ZJXc0jej4iZXg1k8YVO5myt-b/view?usp=drivesdk","7/18/18","Root_Images_7182018","276H",NA,"",2,276,"PA4.9Ihed","276Ihed","43258.0",NA,NA,NA,"Y","N","Inter","PA 4.15 Ip","PA 4.15 Ip-PA 4.9 Ihed","PA4"
"276","Ip","img_7435.jpg","No label found",1,106.25,68.75,2.334558825,3.607954546875,549,66387.5,30.618625,285.0284375,572859.375,10.84603125,8.135625,1354.04375,1.054378125,1.379665625,1.633165625,1.893396875,2.119975,2.32860625,2.501346875,2.6561375,2.8670125,-791.0875,-5514.4375,5007.84375,2280.8625,111,83.2701,89.6635,85.3764,85.4873,22,10,45.7314,36.9874,26.27290625,20.88615625,14.13375,5018.65625,"img_7435.jpg","Field_Root_Photos/Root_Images_7182018/IMG_7435.JPG","IMG_7435.JPG","JPG","7/18/18","https://drive.google.com/a/umich.edu/file/d/1Sla4PoI-vpTeFpjq7wPSCt8zkfAgNTUh/view?usp=drivesdk","7/18/18","Root_Images_7182018","276P",NA,"",2,276,"PA4.15Ip","276Ip","43258.0",NA,NA,NA,"Y","N","Inter","PA 4.9 Ihed","PA 4.15 Ip-PA 4.9 Ihed","PA4"
"277","Ihed","img_7425.jpg","No label found",1,106.25,68.75,2.334558825,3.607954546875,986,86028.125,28.3776875,308.48,513381.25,3.20409375,7.3309375,1456.746875,0.77613125,1.0525875,1.288090625,1.476490625,1.65055625,1.84100625,2.039646875,2.226,2.4615,-77.0290625,-5271.40625,5491.3125,1547.8125,158,78.968,89.6174,81.6713,85.0575,4,29,73.6528,57.7145,24.58984375,14.60915625,13.287875,5498.53125,"img_7425.jpg","Field_Root_Photos/Root_Images_7182018/IMG_7425.JPG","IMG_7425.JPG","JPG","7/18/18","https://drive.google.com/a/umich.edu/file/d/1fDS-lHUzhHTtVJuJyFGrd_M1LyMZ6H_s/view?usp=drivesdk","7/18/18","Root_Images_7182018","277H",NA,"",2,277,"PA4.3Ihed","277Ihed","43262.0",NA,NA,NA,"Y","N","Inter","PA 4.1 Ip","PA 4.1 Ip-PA 4.3 Ihed","PA4"
"277","Ip","img_7420.jpg","No label found",1,106.25,68.75,2.334558825,3.607954546875,605,94896.875,29.03865625,308.48,809025,5.533875,7.666375,1562.9875,0.638925,0.88261875,1.11811875,1.36795625,1.5993625,1.779571875,1.98230625,2.281290625,2.578228125,11.6685625,-5107.59375,5491.3125,1610.846875,108,88.2981,88.9848,82.3976,84.138,10,8,44.0813,60.6593,28.6729375,30.35921875,13.287875,5498.53125,"img_7420.jpg","Field_Root_Photos/Root_Images_7182018/IMG_7420.JPG","IMG_7420.JPG","JPG","7/18/18","https://drive.google.com/a/umich.edu/file/d/1NuH4FJCMTqawCBe4NO4MkgNsenTiOmGP/view?usp=drivesdk","7/18/18","Root_Images_7182018","277P",NA,"",2,277,"PA4.1Ip","277Ip","43258.0",NA,NA,NA,"Y","N","Inter","PA 4.3 Ihed","PA 4.1 Ip-PA 4.3 Ihed","PA4"
"279","Ihed","img_7415.jpg","No label found",1,106.25,68.75,2.334558825,3.607954546875,533,49812.5,26.5369375,214.6734375,301987.5,2.263478125,7.504,1601.50625,0.653125,0.975,1.346875,1.625,1.815625,1.971875,2.1625,2.4,2.64375,16.93634375,-3638.96875,3593.53125,1944.6875,146,89.2884,89.9566,83.1603,84.488,13,14,34.8214,50.0704,21.39103125,16.90290625,12.2401875,3600.75,"img_7415.jpg","Field_Root_Photos/Root_Images_7182018/IMG_7415.JPG","IMG_7415.JPG","JPG","7/18/18","https://drive.google.com/a/umich.edu/file/d/1d1UOyFL1KFX1u8EnnFgXL91zJOwynl-t/view?usp=drivesdk","7/18/18","Root_Images_7182018","279H",NA,"",2,279,"PA4.7Ihed","279Ihed","43258.0",NA,NA,NA,"Y","N","Inter","PA 4.13 Ip","PA 4.13 Ip-PA 4.7 Ihed","PA4"
"279","Ip","img_7442.jpg","No label found",1,106.25,68.75,2.334558825,3.607954546875,432,45359.375,30.618625,308.48,420446.875,11.8673125,7.806875,857.95,0.612303125,0.796609375,0.962484375,1.0996875,1.32495,1.634175,1.945446875,2.133846875,2.529078125,-105.53375,-5083,5487.6875,1405.403125,110,88.5627,89.2857,82.7939,82.8454,10,25,33.9816,36.1903,31.3778125,23.349375,14.34959375,5498.53125,"img_7442.jpg","Field_Root_Photos/Root_Images_7182018/IMG_7442.JPG","IMG_7442.JPG","JPG","7/18/18","https://drive.google.com/a/umich.edu/file/d/1bBtVt-oGl1aPXBDMgYBuut_1TdPckCz5/view?usp=drivesdk","7/18/18","Root_Images_7182018","279P",NA,"",2,279,"PA4.13Ip","279Ip","43258.0",NA,NA,NA,"Y","N","Inter","PA 4.7 Ihed","PA 4.13 Ip-PA 4.7 Ihed","PA4"
"28","Ip","img_6928.jpg","No label found",1,217,15,0.117050691,1.693333333,480,11836,10.7703,130.387,24876.2,1.09926,2.58151,64.5535,0.224686,0.2949,0.348854,0.395418,0.438285,0.480414,0.533629,0.617886,0.671101,1.928,-1809.42,2282.61,73.7419,101,87.4734,88.4262,68.58,89.3399,12,14,75.0613,77.2135,9.39693,6.29711,4.04814,2286,"img_6928.jpg","Field_Root_Photos/Root_Images_7162018/IMG_6928.JPG","IMG_6928.JPG","JPG","7/16/18","https://drive.google.com/a/umich.edu/file/d/1RUp5J8Z_QL-aHyLArSytfyfuUu7Y5XdE/view?usp=drivesdk","7/16/18","Root_Images_7162018","28P",NA,"",1,28,"PA4.17Ip","28Ip","43262.0",NA,NA,NA,"Y","N","Alone",NA,NA,"PA4"
"280","Ihed","img_7417.jpg","No label found",1,106.25,68.75,2.334558825,3.607954546875,531,55371.875,28.89740625,301.2640625,405140.625,6.29309375,7.5556875,915.146875,0.88503125,1.23904375,1.576196875,1.80166875,1.984996875,2.153575,2.339009375,2.547621875,2.766775,-47.13875,-5830.9375,5332.5625,973.5125,113,88.4688,89.7977,82.8181,83.47,17,17,58.1892,63.989,25.84296875,15.11315625,12.566875,5343.375,"img_7417.jpg","Field_Root_Photos/Root_Images_7182018/IMG_7417.JPG","IMG_7417.JPG","JPG","7/18/18","https://drive.google.com/a/umich.edu/file/d/1-3BRcAf0ofJWzM0oXYUgOyDbNYZJxzpN/view?usp=drivesdk","7/18/18","Root_Images_7182018","280H",NA,"",2,280,"PA4.7Ihed","280Ihed","43258.0",NA,NA,NA,"Y","N","Inter","PA 4.18 Ip","PA 4.18 Ip-PA 4.7 Ihed","PA4"
"280","Ip","img_7416.jpg","No label found",1,106.25,68.75,2.334558825,3.607954546875,874,80690.625,29.40553125,257.96875,587696.875,3.65084375,8.07428125,1648.2,0.70613125,1.0541875,1.322115625,1.544971875,1.747796875,1.948115625,2.145934375,2.35626875,2.6016625,-154.39625,-4080.78125,4481.09375,1919.00625,240,89.4362,89.7362,84.3187,84.5757,8,33,20.4755,24.3286,27.59803125,22.56203125,14.13375,4495.5,"img_7416.jpg","Field_Root_Photos/Root_Images_7182018/IMG_7416.JPG","IMG_7416.JPG","JPG","7/18/18","https://drive.google.com/a/umich.edu/file/d/1yuKaPptxG5jj-KlTBuoItN2Yn3ehH7Fs/view?usp=drivesdk","7/18/18","Root_Images_7182018","280P",NA,"",2,280,"PA4.18Ip","280Ip","43258.0",NA,NA,NA,"Y","N","Inter","PA 4.7 Ihed","PA 4.18 Ip-PA 4.7 Ihed","PA4"
"29","Ip","img_6932.jpg","No label found",1,217,15,0.117050691,1.693333333,714,17448,10.3959,108.373,30428.6,0.861539,2.48679,77.1364,0.205667,0.319927,0.423218,0.510055,0.585009,0.659963,0.735832,0.813528,0.897623,5.64714,-1708.71,1844.04,112.603,163,83,83.0078,81.5796,88.6122,13,19,66.7404,67.4095,8.76843,6.38558,4.30584,1849.12,"img_6932.jpg","Field_Root_Photos/Root_Images_7162018/IMG_6932.JPG","IMG_6932.JPG","JPG","7/16/18","https://drive.google.com/a/umich.edu/file/d/1J9KJfjnzKEx1sHgPEeQtgbEJp6rGk68f/view?usp=drivesdk","7/16/18","Root_Images_7162018","29P",NA,"",1,29,"PA4.18Ip","29Ip","43258.0",NA,"Y",NA,"Y","Y","Inter","PA 4.7 Ihed","PA 4.18 Ip-PA 4.7 Ihed","PA4"
"290","Ihed","img_7445.jpg","No label found",1,106.25,68.75,2.334558825,3.607954546875,843,79353.125,26.83796875,301.2640625,497403.125,2.301625,7.44459375,1605.009375,0.96495,1.307009375,1.57728125,1.817990625,2.04603125,2.2402875,2.415540625,2.633025,2.8885125,-147.8359375,-5859.875,5318.125,1963.3625,142,88.1943,88.5885,83.2343,84.6902,13,13,51.4604,48.2483,21.557125,15.4110625,12.2401875,5332.5625,"img_7445.jpg","Field_Root_Photos/Root_Images_7182018/IMG_7445.JPG","IMG_7445.JPG","JPG","7/18/18","https://drive.google.com/a/umich.edu/file/d/19EQHOzNriOh6YXwHe6lGSukY2-vHAISA/view?usp=drivesdk","7/18/18","Root_Images_7182018","290H",NA,"",2,290,"PA4.7Ihed","290Ihed","43258.0",NA,NA,NA,"Y","N","Inter","PA 4.1 Ip","PA 4.1 Ip-PA 4.7 Ihed","PA4"
"290","Ip","img_7409.jpg","No label found",1,106.25,68.75,2.334558825,3.607954546875,550,69875,30.724375,285.0284375,540550,5.1094375,7.894375,1683.215625,0.72184375,0.999821875,1.223996875,1.405578125,1.531115625,1.6813125,1.94135625,2.261925,2.562321875,315.4875,-4808.9375,5015.0625,2038.06875,129,89.0603,89.2971,81.1914,81.3231,11,22,26.9001,41.656,25.14909375,24.61740625,15.03715625,5022.28125,"img_7409.jpg","Field_Root_Photos/Root_Images_7182018/IMG_7409.JPG","IMG_7409.JPG","JPG","7/18/18","https://drive.google.com/a/umich.edu/file/d/1BB9h5CZ9K7mYhBwFMdZId6Y0QP1BOQf9/view?usp=drivesdk","7/18/18","Root_Images_7182018","290P",NA,"",2,290,"PA4.1Ip","290Ip","43258.0",NA,NA,NA,"Y","N","Inter","PA 4.7 Ihed","PA 4.1 Ip-PA 4.7 Ihed","PA4"
"291","Ihed","img_7407.jpg","No label found",1,106.25,68.75,2.334558825,3.607954546875,727,71312.5,29.7301875,308.48,451240.625,2.346975,7.68,1873.484375,0.853946875,1.09354375,1.30651875,1.4785375,1.654653125,1.871725,2.121559375,2.3324875,2.553653125,-52.145625,-4771.25,5491.3125,2094.1,149,79.147,89.3029,80.4534,82.6036,7,25,28.4245,39.6789,23.22753125,17.1565,14.34959375,5498.53125,"img_7407.jpg","Field_Root_Photos/Root_Images_7182018/IMG_7407.JPG","IMG_7407.JPG","JPG","7/18/18","https://drive.google.com/a/umich.edu/file/d/1JzIaHUSqfLyXWWRkM-d7SgMvb-hsacCf/view?usp=drivesdk","7/18/18","Root_Images_7182018","291H",NA,"",2,291,"PA4.12Ihed","291Ihed","43258.0",NA,NA,NA,"Y","N","Inter","PA 4.19 Ip","PA 4.19 Ip-PA 4.12 Ihed","PA4"
"291","Ip","img_7403.jpg","No label found",1,106.25,68.75,2.334558825,3.607954546875,930,80550,27.89828125,304.8721875,400112.5,2.987146875,7.28509375,1843.134375,0.9181375,1.153396875,1.3491,1.53023125,1.70303125,1.86750625,2.015321875,2.158978125,2.46710625,161.9459375,-4954.21875,5401.09375,2035.734375,186,88.9902,89.9417,78.3201,78.8253,11,18,63.2397,19.018,22.52328125,13.88115625,15.80203125,5408.3125,"img_7403.jpg","Field_Root_Photos/Root_Images_7182018/IMG_7403.JPG","IMG_7403.JPG","JPG","7/18/18","https://drive.google.com/a/umich.edu/file/d/1MH1ixcm6l2L3AWx1bFQPeSBYtMqIYyg8/view?usp=drivesdk","7/18/18","Root_Images_7182018","291P",NA,"",2,291,"PA4.19Ip","291Ip","43262.0",NA,NA,NA,"Y","N","Inter","PA 4.12 Ihed","PA 4.19 Ip-PA 4.12 Ihed","PA4"
"292","Ihed","img_7410.jpg","No label found",1,106.25,68.75,2.334558825,3.607954546875,571,66321.875,27.703,308.48,460665.625,3.816875,8.166,2059.08125,0.84780625,1.081259375,1.222559375,1.335190625,1.453965625,1.607553125,1.775475,1.961828125,2.299721875,-84.503125,-5093.0625,5491.3125,2430.275,131,89.2668,89.9414,84.7663,86.1514,15,18,45.2392,48.4985,22.90928125,19.71453125,14.34959375,5498.53125,"img_7410.jpg","Field_Root_Photos/Root_Images_7182018/IMG_7410.JPG","IMG_7410.JPG","JPG","7/18/18","https://drive.google.com/a/umich.edu/file/d/1ymKL0w_jkvAIMQ_9oUSSD6e7MixCoHRn/view?usp=drivesdk","7/18/18","Root_Images_7182018","292H",NA,"",2,292,"PA4.9Ihed","292Ihed","43258.0",NA,NA,NA,"Y","N","Inter","PA 4.18 Ip","PA 4.18 Ip-PA 4.9 Ihed","PA4"
"292","Ip","img_7419.jpg","No label found",1,106.25,68.75,2.334558825,3.607954546875,584,77018.75,28.3776875,308.48,475281.25,4.33640625,7.78609375,1063.390625,0.450525,0.747459375,1.1017375,1.41505625,1.611646875,1.80005,1.984353125,2.21985625,2.500409375,11.51134375,-5385.03125,5487.6875,1293.346875,151,89.7147,89.985,84.3526,85.8521,17,17,45.3244,55.098,24.0798125,18.37584375,15.03715625,5498.53125,"img_7419.jpg","Field_Root_Photos/Root_Images_7182018/IMG_7419.JPG","IMG_7419.JPG","JPG","7/18/18","https://drive.google.com/a/umich.edu/file/d/16wl2xRQjKKyB_4Wp-r-9B44gJYJxXAKw/view?usp=drivesdk","7/18/18","Root_Images_7182018","292P",NA,"",2,292,"PA4.18Ip","292Ip","43258.0",NA,NA,NA,"Y","N","Inter","PA 4.9 Ihed","PA 4.18 Ip-PA 4.9 Ihed","PA4"
"293","Ihed","img_7408.jpg","No label found",1,106.25,68.75,2.334558825,3.607954546875,857,73775,30.32196875,272.400625,486968.75,1.640440625,7.98221875,2200.321875,0.955715625,1.267978125,1.51636875,1.74110625,1.951646875,2.150359375,2.349071875,2.538321875,2.739403125,119.5484375,-4887.46875,4744.46875,2406.93125,165,89.469,89.5029,83.8357,84.1143,11,16,31.1666,54.8698,23.40109375,17.89615625,15.03715625,4758.90625,"img_7408.jpg","Field_Root_Photos/Root_Images_7182018/IMG_7408.JPG","IMG_7408.JPG","JPG","7/18/18","https://drive.google.com/a/umich.edu/file/d/1MSaZ5EhPrGlioAgQx5NMZgVTq1AGA8Oc/view?usp=drivesdk","7/18/18","Root_Images_7182018","293H",NA,"",2,293,"PA4.12Ihed","293Ihed","43258.0",NA,NA,NA,"Y","N","Inter","PA 4.1 Ip","PA 4.1 Ip-PA 4.12 Ihed","PA4"
"293","Ip","img_7433.jpg","No label found",1,106.25,68.75,2.334558825,3.607954546875,946,90828.125,30.23953125,304.8721875,634790.625,4.00303125,7.665,1588.084375,0.679890625,1.18305,1.39720625,1.569778125,1.7485875,1.94195,2.164421875,2.407684375,2.7445125,6.448125,-5305.78125,5401.09375,1897.996875,201,89.4114,89.732,82.8387,83.289,14,20,59.049,40.0906,25.4219375,19.40121875,13.287875,5415.53125,"img_7433.jpg","Field_Root_Photos/Root_Images_7182018/IMG_7433.JPG","IMG_7433.JPG","JPG","7/18/18","https://drive.google.com/a/umich.edu/file/d/1wFh-GjZ7_BLHQTJQyN8POwWFVkq7lrVO/view?usp=drivesdk","7/18/18","Root_Images_7182018","293P",NA,"",2,293,"PA4.1Ip","293Ip","43262.0",NA,NA,NA,"Y","N","Inter","PA 4.12 Ihed","PA 4.1 Ip-PA 4.12 Ihed","PA4"
"296","Ihed","img_7452.jpg","No label found",1,106.25,68.75,2.334558825,3.607954546875,437,39625,30.23953125,265.1846875,310655.625,4.01178125,8.41253125,1442.75625,0.920975,1.074065625,1.212578125,1.36566875,1.504178125,1.63783125,1.766621875,1.8954125,2.009621875,209.8109375,-3936.28125,4535.1875,2507.315625,98,80.1232,89.9128,78.6484,80.137,6,19,43.2747,60.5474,26.174625,17.66546875,16.6074375,4632.625,"img_7452.jpg","Field_Root_Photos/Root_Images_7182018/IMG_7452.JPG","IMG_7452.JPG","JPG","7/18/18","https://drive.google.com/a/umich.edu/file/d/1YECXqZS9K8Af6gAModjnIYNd8hVQrGOs/view?usp=drivesdk","7/18/18","Root_Images_7182018","296H",NA,"",2,296,"PA4.12Ihed","296Ihed","43258.0",NA,NA,NA,"Y","N","Inter","PA 4.13 Ip","PA 4.13 Ip-PA 4.12 Ihed","PA4"
"296","Ip","img_7439.jpg","No label found",1,106.25,68.75,2.334558825,3.607954546875,260,19368.75,28.7058125,193.025625,196750,7.913375,8.16121875,761.065625,1.060521875,1.396353125,1.622596875,1.848840625,2.08215625,2.35081875,2.62301875,2.80684375,2.958853125,-171.1478125,-3603.28125,3175,894.1375,43,87.5063,89.2738,82.0842,84.6302,9,11,37.6895,51.6301,27.2986875,20.29365625,14.34959375,3182.21875,"img_7439.jpg","Field_Root_Photos/Root_Images_7182018/IMG_7439.JPG","IMG_7439.JPG","JPG","7/18/18","https://drive.google.com/a/umich.edu/file/d/13zWEfApU301SeQ8Kev2anN6X7AQDIUle/view?usp=drivesdk","7/18/18","Root_Images_7182018","296P",NA,"",2,296,"PA4.13Ip","296Ip","43264.0",NA,NA,NA,"Y","N","Inter","PA 4.12 Ihed","PA 4.13 Ip-PA 4.12 Ihed","PA4"
"311","Ihed","img_7443.jpg","No label found",1,106.25,68.75,2.334558825,3.607954546875,1002,91690.625,28.3776875,294.0484375,640293.75,2.40568125,8.18359375,2555.175,0.391165625,0.56189375,0.728303125,0.95738125,1.43283125,1.718103125,1.936375,2.150328125,2.353475,-375.909375,-4908.78125,5191.84375,3828.6875,220,85.6494,87.6953,80.3857,81.976,14,21,42.9314,47.4674,23.9536875,19.5075625,18.04365625,5209.875,"img_7443.jpg","Field_Root_Photos/Root_Images_7182018/IMG_7443.JPG","IMG_7443.JPG","JPG","7/18/18","https://drive.google.com/a/umich.edu/file/d/1wTKoW72jgjd3hWmK1CEEqPH1fy-D8P5g/view?usp=drivesdk","7/18/18","Root_Images_7182018","311H",NA,"",2,311,"PA4.3Ihed","311Ihed","43258.0",NA,NA,NA,"Y","N","Inter","PA 4.2 Ip","PA 4.2 Ip-PA 4.3 Ihed","PA4"
"311","Ip","img_7440.jpg","No label found",1,106.25,68.75,2.334558825,3.607954546875,675,85250,31.86875,308.48,759815.625,7.7591875,7.89990625,1771.93125,0.638925,0.872378125,1.191840625,1.4560125,1.677178125,1.81643125,2.0007375,2.228046875,2.475834375,-197.719375,-5365.4375,5487.6875,1900.33125,156,86.6268,89.9323,83.8238,84.2788,16,21,20.5071,42.4152,31.384375,25.72471875,14.13375,5498.53125,"img_7440.jpg","Field_Root_Photos/Root_Images_7182018/IMG_7440.JPG","IMG_7440.JPG","JPG","7/18/18","https://drive.google.com/a/umich.edu/file/d/1afTQ7O3DmLM4mHXSxfzItr6OAMNvnnMW/view?usp=drivesdk","7/18/18","Root_Images_7182018","311P",NA,"",2,311,"PA4.2Ip","311Ip","43258.0",NA,NA,NA,"Y","N","Inter","PA 4.3 Ihed","PA 4.2 Ip-PA 4.3 Ihed","PA4"
"313","Ihed","img_7413.jpg","No label found",1,106.25,68.75,2.334558825,3.607954546875,726,60765.625,27.243125,308.48,366706.25,2.63526875,7.63925,1426.415625,0.70445625,0.98910625,1.161125,1.339284375,1.554309375,1.7406625,1.927015625,2.109271875,2.412353125,-235.049375,-4772.46875,5484.09375,1606.175,136,87.4426,88.246,83.0674,84.5967,3,9,58.2987,60.1086,22.97828125,14.6325625,13.287875,5498.53125,"img_7413.jpg","Field_Root_Photos/Root_Images_7182018/IMG_7413.JPG","IMG_7413.JPG","JPG","7/18/18","https://drive.google.com/a/umich.edu/file/d/1eP9-xy337k4ZIXzmbH0aeljabUIWM_T6/view?usp=drivesdk","7/18/18","Root_Images_7182018","313H",NA,"",2,313,"PA4.9Ihed","313Ihed","43258.0",NA,NA,NA,"Y","N","Inter","PA 4.15 Ip","PA 4.15 Ip-PA 4.9 Ihed","PA4"
"313","Ip","img_7412.jpg","No label found",1,106.25,68.75,2.334558825,3.607954546875,887,73231.25,29.40553125,306.67625,569950,5.344,8.1215625,1645.8625,0.707040625,1.06159375,1.333690625,1.543946875,1.723284375,1.871703125,2.038671875,2.201515625,2.3684875,65.18,-5252.75,5437.1875,1827.959375,217,88.6328,89.271,81.8138,83.7119,14,21,40.3511,48.9623,26.05396875,17.04921875,15.39121875,5462.4375,"img_7412.jpg","Field_Root_Photos/Root_Images_7182018/IMG_7412.JPG","IMG_7412.JPG","JPG","7/18/18","https://drive.google.com/a/umich.edu/file/d/1_3FSPOLkvonZNakli_HiYDGufwk-nPYY/view?usp=drivesdk","7/18/18","Root_Images_7182018","313P",NA,"",2,313,"PA4.15Ip","313Ip","43258.0",NA,NA,NA,"Y","N","Inter","PA 4.9 Ihed","PA 4.15 Ip-PA 4.9 Ihed","PA4"
"31A","Ihed","img_6764.jpg","No label found",1,34,22,0.747058824,1.154545455,710,26027,10.3093,107.95,173065,0.844481,2.57421,451.224,0.13369,0.203803,0.276292,0.334522,0.394534,0.458111,0.537136,0.6429,0.792632,-34.932,-1488.09,1938.48,473.635,152,88.7551,89.8418,84.6825,85.3931,4,35,64.7454,54.1154,5.83228,5.36002,5.31438,1940.79,"img_6764.jpg","Field_Root_Photos/Root_Images_7162018/IMG_6764.JPG","IMG_6764.JPG","JPG","7/16/18","https://drive.google.com/a/umich.edu/file/d/1J9U3dnazhspda5zJRqTRMaDgPw5zDz_v/view?usp=drivesdk","7/16/18","Root_Images_7162018","31AH",NA,"",1,31,"PA4.15Ihed","31AIhed","43262.0",NA,NA,NA,"Y","N","Inter","PA 4.11 Ip","PA 4.11 Ip-PA 4.15 Ihed","PA4"
"31A","Ip","img_6868.jpg","No label found",1,217,15,0.117050691,1.693333333,831,17956,9.16515,151.553,20951.7,1.0854,2.00999,52.7313,0.232399,0.354517,0.42866,0.494704,0.553271,0.608723,0.67352,0.761994,0.847352,-9.25338,-2517.92,2711.03,83.106,163,87.1285,87.2923,79.1985,89.4454,13,32,60.0673,85.1354,5.77499,5.04438,3.43761,2714.41,"img_6868.jpg","Field_Root_Photos/Root_Images_7162018/IMG_6868.JPG","IMG_6868.JPG","JPG","7/16/18","https://drive.google.com/a/umich.edu/file/d/1RzsKLoDKfAcrjxCVDdxJjrZQzrONeISt/view?usp=drivesdk","7/16/18","Root_Images_7162018","31AP",NA,"",1,31,"PA4.11Ip","31AIp","43262.0",NA,NA,NA,"Y","N","Inter","PA 4.15 Ihed","PA 4.11 Ip-PA 4.15 Ihed","PA4"
"325","Ihed","img_7447.jpg","No label found",1,106.25,68.75,2.334558825,3.607954546875,642,51659.375,33.4246875,286.8325,373400,3.13090625,7.68940625,2132.61875,0.792346875,0.9011,1.009853125,1.1519,1.3117,1.606890625,1.791103125,2.021928125,2.3282125,-230.0721875,-4733.3125,5061.96875,2474.63125,151,88.4217,89.711,85.0617,85.7946,14,22,30.5142,32.7229,23.835875,20.97990625,14.13375,5072.78125,"img_7447.jpg","Field_Root_Photos/Root_Images_7182018/IMG_7447.JPG","IMG_7447.JPG","JPG","7/18/18","https://drive.google.com/a/umich.edu/file/d/1bn4VWFtXX0zxAaqH28sNSv52X80-qj5A/view?usp=drivesdk","7/18/18","Root_Images_7182018","325H",NA,"",2,325,"PA4.7Ihed","325Ihed","43262.0",NA,NA,NA,"N","N","Inter","PA 4.13 Ip","PA 4.13 Ip-PA 4.7 Ihed","PA4"
"325","Ip","img_7446.jpg","No label found",1,106.25,68.75,2.334558825,3.607954546875,337,42134.375,25.79165625,303.068125,315128.125,7.064125,7.6528125,820.596875,0.546665625,0.758209375,0.9006375,1.156165625,1.378184375,1.642090625,1.914378125,2.318615625,2.61813125,182.0515625,-4687.375,5354.21875,1017.86875,69,78.3907,89.9253,83.7426,85.8431,8,20,35.5602,50.3827,24.54278125,18.67028125,12.2401875,5368.625,"img_7446.jpg","Field_Root_Photos/Root_Images_7182018/IMG_7446.JPG","IMG_7446.JPG","JPG","7/18/18","https://drive.google.com/a/umich.edu/file/d/1xWj8uCVAUP8m1UFtWLtj7TBj3WEMhRtV/view?usp=drivesdk","7/18/18","Root_Images_7182018","325P",NA,"",2,325,"PA4.13Ip","325Ip","43264.0",NA,NA,NA,"Y","N","Inter","PA 4.7 Ihed","PA 4.13 Ip-PA 4.7 Ihed","PA4"
"326","Ihed","img_7444.jpg","No label found",1,106.25,68.75,2.334558825,3.607954546875,678,54178.125,29.31509375,261.5765625,395431.25,2.017403125,8.3763125,2562.178125,0.6784875,0.97315625,1.193540625,1.391640625,1.582309375,1.755646875,1.921553125,2.0924125,2.263271875,26.853,-3581.0625,4535.1875,2656.728125,127,89.6571,89.7775,80.5631,82.8928,5,14,51.202,43.4449,25.1606875,20.3140625,15.80203125,4546.03125,"img_7444.jpg","Field_Root_Photos/Root_Images_7182018/IMG_7444.JPG","IMG_7444.JPG","JPG","7/18/18","https://drive.google.com/a/umich.edu/file/d/19wqtm-YV1vFlHOyHsNR1Oa9l8Qhu4nrs/view?usp=drivesdk","7/18/18","Root_Images_7182018","326H",NA,"",2,326,"PA4.7Ihed","326Ihed","43258.0",NA,NA,NA,"Y","N","Inter","PA 4.18 Ip","PA 4.18 Ip-PA 4.7 Ihed","PA4"
